,rules,support,confidence,coverage,lift,count
195,"{실속_1500모닝롤6입,CJ_맛있는소시지160g} => {지구인_채식주의샐러드볼}",0.0120875242632786,0.43217665615142,0.0279689430033527,1.29928122568175,137
196,"{지구인_채식주의샐러드볼,CJ_맛있는소시지160g} => {실속_1500모닝롤6입}",0.0120875242632786,0.353092783505155,0.0342332803952709,1.75755538350787,137
197,"{CJ_맛있는소시지160g,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.0162343391565202,0.519774011299435,0.0312334568554791,1.5626309400710299,184
198,"{지구인_채식주의샐러드볼,CJ_맛있는소시지160g} => {매일_멸균흰우유200ml}",0.0162343391565202,0.474226804123711,0.0342332803952709,1.5697682821081,184
199,"{CJ_백설정백당1kg,선명_하루견과요거트} => {지구인_채식주의샐러드볼}",0.0104111522851597,0.605128205128205,0.017204870301747,1.8192368904305198,118
200,"{지구인_채식주의샐러드볼,CJ_백설정백당1kg} => {선명_하루견과요거트}",0.0104111522851597,0.28992628992629,0.0359096523733898,1.8523250112878102,118
201,"{CJ_백설정백당1kg,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.0140285865537321,0.554006968641115,0.0253220398800071,1.6655477407369799,159
202,"{지구인_채식주의샐러드볼,CJ_백설정백당1kg} => {매일_멸균흰우유200ml}",0.0140285865537321,0.39066339066339095,0.0359096523733898,1.29315971664103,159
203,"{삼립미각_이즈니버터와플,선명_하루견과요거트} => {지구인_채식주의샐러드볼}",0.0109405329098288,0.649214659685864,0.0168519498853009,1.95177691057814,124
204,"{지구인_채식주의샐러드볼,삼립미각_이즈니버터와플} => {선명_하루견과요거트}",0.0109405329098288,0.31234256926952103,0.0350273513322746,1.9955415333149698,124
205,"{삼립미각_이즈니버터와플,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.0124404446797247,0.54863813229572,0.0226751367566614,1.6494070534322802,141
206,"{지구인_채식주의샐러드볼,삼립미각_이즈니버터와플} => {매일_멸균흰우유200ml}",0.0124404446797247,0.355163727959698,0.0350273513322746,1.1756500270722,141
207,"{선명_하루견과요거트,광동_제주삼다수P500ml} => {지구인_채식주의샐러드볼}",0.0100582318687136,0.5044247787610621,0.0199400035292042,1.5164855285087202,114
208,"{지구인_채식주의샐러드볼,광동_제주삼다수P500ml} => {선명_하루견과요거트}",0.0100582318687136,0.301587301587302,0.0333509793541556,1.9268266494872999,114
209,"{실속_1500모닝롤6입,광동_제주삼다수P500ml} => {매일_멸균흰우유200ml}",0.0102346920769367,0.46399999999999997,0.0220575260278807,1.53591588785047,116
210,"{매일_멸균흰우유200ml,광동_제주삼다수P500ml} => {실속_1500모닝롤6입}",0.0102346920769367,0.268518518518519,0.0381154049761779,1.3365783438247199,116
211,"{매일_멸균흰우유200ml,광동_제주삼다수P500ml} => {지구인_채식주의샐러드볼}",0.0176460208223046,0.46296296296296297,0.0381154049761779,1.3918361332154399,200
212,"{지구인_채식주의샐러드볼,광동_제주삼다수P500ml} => {매일_멸균흰우유200ml}",0.0176460208223046,0.529100529100529,0.0333509793541556,1.7514092864560198,200
213,"{도_고기듬뿍김치제육,동원_체다치즈3입} => {지구인_채식주의샐러드볼}",0.0113816834303864,0.635467980295567,0.0179107111346391,1.91044936038991,129
214,"{도_고기듬뿍김치제육,선명_하루견과요거트} => {지구인_채식주의샐러드볼}",0.0128815952002823,0.651785714285714,0.0197635433209811,1.9595064418340302,146
215,"{지구인_채식주의샐러드볼,도_고기듬뿍김치제육} => {선명_하루견과요거트}",0.0128815952002823,0.270871985157699,0.0475560261161108,1.73058798183617,146
216,"{도_고기듬뿍김치제육,크라운_새콤달콤블루소다} => {지구인_채식주의샐러드볼}",0.0104111522851597,0.605128205128205,0.017204870301747,1.8192368904305198,118
217,"{도_고기듬뿍김치제육,실속_1500모닝롤6입} => {지구인_채식주의샐러드볼}",0.0134109758249515,0.620408163265306,0.0216163755073231,1.8651740377848798,152
218,"{지구인_채식주의샐러드볼,도_고기듬뿍김치제육} => {실속_1500모닝롤6입}",0.0134109758249515,0.28200371057513896,0.0475560261161108,1.40370226423304,152
219,"{도_고기듬뿍김치제육,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.0190577024880889,0.654545454545455,0.0291159343568025,1.9678032312515101,216
220,"{지구인_채식주의샐러드볼,도_고기듬뿍김치제육} => {매일_멸균흰우유200ml}",0.0190577024880889,0.40074211502782897,0.0475560261161108,1.32652194267682,216
221,"{동원_체다치즈3입,HJF_숯향가득삼겹살구이} => {지구인_채식주의샐러드볼}",0.0107640727016058,0.5922330097087379,0.0181754014469737,1.7804692127423998,122
222,"{HJF_숯향가득삼겹살구이,선명_하루견과요거트} => {지구인_채식주의샐러드볼}",0.0115581436386095,0.655,0.0176460208223046,1.96916976127321,131
223,"{크라운_새콤달콤블루소다,HJF_숯향가득삼겹살구이} => {지구인_채식주의샐러드볼}",0.0109405329098288,0.561085972850679,0.0194988530086465,1.68682981864445,124
224,"{실속_1500모닝롤6입,HJF_숯향가득삼겹살구이} => {지구인_채식주의샐러드볼}",0.0112052232221634,0.587962962962963,0.0190577024880889,1.76763188918361,127
225,"{HJF_숯향가득삼겹살구이,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.0190577024880889,0.629737609329446,0.0302629257102523,1.89322176767638,216
226,"{지구인_채식주의샐러드볼,HJF_숯향가득삼겹살구이} => {매일_멸균흰우유200ml}",0.0190577024880889,0.409090909090909,0.0465854949708841,1.35415781648258,216
227,"{에이치비_우유식빵,돌_후룻바틀파인애플666g} => {매일_멸균흰우유200ml}",0.0112934533262749,0.606635071090047,0.0186165519675313,2.0080613013243602,128
228,"{돌_후룻바틀파인애플666g,매일_멸균흰우유200ml} => {에이치비_우유식빵}",0.0112934533262749,0.261758691206544,0.0431445209105347,2.57756125641613,128
229,"{에이치비_우유식빵,돌_후룻바틀파인애플666g} => {지구인_채식주의샐러드볼}",0.0104993823892712,0.5639810426540279,0.0186165519675313,1.6955334582071,119
230,"{돌_후룻바틀파인애플666g,동원_체다치즈3입} => {매일_멸균흰우유200ml}",0.0122639844715017,0.601731601731602,0.0203811540497618,1.9918300157786102,139
231,"{돌_후룻바틀파인애플666g,매일_멸균흰우유200ml} => {동원_체다치즈3입}",0.0122639844715017,0.284253578732106,0.0431445209105347,1.96927265363673,139
232,"{돌_후룻바틀파인애플666g,동원_체다치즈3입} => {지구인_채식주의샐러드볼}",0.0124404446797247,0.61038961038961,0.0203811540497618,1.83505460057184,141
233,"{지구인_채식주의샐러드볼,돌_후룻바틀파인애플666g} => {동원_체다치즈3입}",0.0124404446797247,0.286585365853659,0.0434092112228692,1.98542697835291,141
234,"{돌_후룻바틀파인애플666g,선명_하루견과요거트} => {매일_멸균흰우유200ml}",0.0154402682195165,0.6076388888888891,0.0254102699841186,2.01138410241433,175
235,"{돌_후룻바틀파인애플666g,매일_멸균흰우유200ml} => {선명_하루견과요거트}",0.0154402682195165,0.357873210633947,0.0431445209105347,2.28643459375713,175
236,"{돌_후룻바틀파인애플666g,선명_하루견과요거트} => {지구인_채식주의샐러드볼}",0.0151755779071819,0.597222222222222,0.0254102699841186,1.7954686118479197,172
237,"{지구인_채식주의샐러드볼,돌_후룻바틀파인애플666g} => {선명_하루견과요거트}",0.0151755779071819,0.349593495934959,0.0434092112228692,2.23353589792944,172
238,"{돌_후룻바틀파인애플666g,실속_1500모닝롤6입} => {매일_멸균흰우유200ml}",0.011646373742721,0.511627906976744,0.0227633668607729,1.6935720495544402,132
239,"{돌_후룻바틀파인애플666g,매일_멸균흰우유200ml} => {실속_1500모닝롤6입}",0.011646373742721,0.269938650306748,0.0431445209105347,1.3436471948075,132
240,"{돌_후룻바틀파인애플666g,실속_1500모닝롤6입} => {지구인_채식주의샐러드볼}",0.011469913534498,0.503875968992248,0.0227633668607729,1.51483560545309,130
241,"{지구인_채식주의샐러드볼,돌_후룻바틀파인애플666g} => {실속_1500모닝롤6입}",0.011469913534498,0.26422764227642304,0.0434092112228692,1.31522006919674,130
242,"{돌_후룻바틀파인애플666g,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.0242632786306688,0.562372188139059,0.0431445209105347,1.69069665261753,275
243,"{지구인_채식주의샐러드볼,돌_후룻바틀파인애플666g} => {매일_멸균흰우유200ml}",0.0242632786306688,0.558943089430894,0.0434092112228692,1.8501930419421002,275
244,"{동원_체다치즈3입,진진_강릉커피블랙8T} => {지구인_채식주의샐러드볼}",0.011469913534498,0.585585585585586,0.0195870831127581,1.76048462255359,130
245,"{지구인_채식주의샐러드볼,진진_강릉커피블랙8T} => {동원_체다치즈3입}",0.011469913534498,0.281995661605206,0.040674077995412,1.95363009085171,130
246,"{진진_강릉커피블랙8T,선명_하루견과요거트} => {지구인_채식주의샐러드볼}",0.0113816834303864,0.6,0.0189694723839774,1.80381962864721,129
247,"{지구인_채식주의샐러드볼,진진_강릉커피블랙8T} => {선명_하루견과요거트}",0.0113816834303864,0.279826464208243,0.040674077995412,1.78779771439472,129
248,"{실속_1500모닝롤6입,진진_강릉커피블랙8T} => {지구인_채식주의샐러드볼}",0.0112934533262749,0.5333333333333329,0.0211752249867655,1.6033952254641899,128
249,"{지구인_채식주의샐러드볼,진진_강릉커피블랙8T} => {실속_1500모닝롤6입}",0.0112934533262749,0.27765726681128,0.040674077995412,1.38206739659159,128
250,"{진진_강릉커피블랙8T,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.017204870301747,0.503875968992248,0.0341450502911593,1.51483560545309,195
251,"{지구인_채식주의샐러드볼,진진_강릉커피블랙8T} => {매일_멸균흰우유200ml}",0.017204870301747,0.422993492407809,0.040674077995412,1.40017764104851,195
252,"{김천_깨끗한계란10입,동원_모닝버터200g} => {지구인_채식주의샐러드볼}",0.0110287630139404,0.637755102040816,0.0172931004058585,1.9173252855518899,125
253,"{동원_체다치즈3입,동원_모닝버터200g} => {매일_멸균흰우유200ml}",0.0102346920769367,0.46774193548387105,0.0218810658196577,1.5483023063008703,116
254,"{동원_모닝버터200g,매일_멸균흰우유200ml} => {동원_체다치즈3입}",0.0102346920769367,0.28784119106699796,0.0355567319569437,1.99412717576611,116
255,"{동원_체다치즈3입,동원_모닝버터200g} => {지구인_채식주의샐러드볼}",0.013499205929063,0.616935483870968,0.0218810658196577,1.85473389235903,153
256,"{지구인_채식주의샐러드볼,동원_모닝버터200g} => {동원_체다치즈3입}",0.013499205929063,0.29142857142857104,0.0463208046585495,2.0189800908138302,153
257,"{동원_모닝버터200g,선명_하루견과요거트} => {매일_멸균흰우유200ml}",0.0109405329098288,0.5321888412017171,0.0205576142579848,1.76163210460872,124
258,"{동원_모닝버터200g,매일_멸균흰우유200ml} => {선명_하루견과요거트}",0.0109405329098288,0.307692307692308,0.0355567319569437,1.9658312375336102,124
259,"{동원_모닝버터200g,선명_하루견과요거트} => {지구인_채식주의샐러드볼}",0.0127933650961708,0.6223175965665239,0.0205576142579848,1.8709144932320902,145
260,"{지구인_채식주의샐러드볼,동원_모닝버터200g} => {선명_하루견과요거트}",0.0127933650961708,0.276190476190476,0.0463208046585495,1.76456756321469,145
261,"{실속_1500모닝롤6입,동원_모닝버터200g} => {지구인_채식주의샐러드볼}",0.0134109758249515,0.610441767068273,0.0219692959237692,1.8352114026397401,152
262,"{지구인_채식주의샐러드볼,동원_모닝버터200g} => {실속_1500모닝롤6입}",0.0134109758249515,0.28952380952381,0.0463208046585495,1.44113432461259,152
263,"{동원_모닝버터200g,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.0220575260278807,0.620347394540943,0.0355567319569437,1.8649913447551798,250
264,"{지구인_채식주의샐러드볼,동원_모닝버터200g} => {매일_멸균흰우유200ml}",0.0220575260278807,0.47619047619047605,0.0463208046585495,1.57626835781041,250
265,"{에이치비_우유식빵,동원_체다치즈3입} => {매일_멸균흰우유200ml}",0.0132345156167284,0.566037735849057,0.0233809775895536,1.8736774819255901,150
266,"{에이치비_우유식빵,매일_멸균흰우유200ml} => {동원_체다치즈3입}",0.0132345156167284,0.283553875236295,0.0466737250749956,1.96442519677761,150
267,"{에이치비_우유식빵,동원_체다치즈3입} => {지구인_채식주의샐러드볼}",0.0126169048879478,0.539622641509434,0.0233809775895536,1.62230318802863,143
268,"{지구인_채식주의샐러드볼,에이치비_우유식빵} => {동원_체다치즈3입}",0.0126169048879478,0.286573146292585,0.0440268219516499,1.9853423227873799,143
269,"{에이치비_우유식빵,선명_하루견과요거트} => {매일_멸균흰우유200ml}",0.0134109758249515,0.610441767068273,0.0219692959237692,2.02066208760275,152
270,"{에이치비_우유식빵,매일_멸균흰우유200ml} => {선명_하루견과요거트}",0.0134109758249515,0.287334593572779,0.0466737250749956,1.8357667889255198,152
271,"{에이치비_우유식빵,선명_하루견과요거트} => {지구인_채식주의샐러드볼}",0.0127933650961708,0.582329317269076,0.0219692959237692,1.7506950880444898,145
272,"{지구인_채식주의샐러드볼,에이치비_우유식빵} => {선명_하루견과요거트}",0.0127933650961708,0.290581162324649,0.0440268219516499,1.85650895929401,145
273,"{에이치비_우유식빵,크라운_새콤달콤블루소다} => {매일_멸균흰우유200ml}",0.0102346920769367,0.47736625514403297,0.0214399152991001,1.5801603784469802,116
274,"{에이치비_우유식빵,크라운_새콤달콤블루소다} => {지구인_채식주의샐러드볼}",0.0104111522851597,0.48559670781893,0.0214399152991001,1.45988145528375,118
275,"{에이치비_우유식빵,실속_1500모닝롤6입} => {지구인_채식주의샐러드볼}",0.0101464619728251,0.5227272727272729,0.019410622904534998,1.5715095249578,115
276,"{에이치비_우유식빵,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.0236456679018881,0.506616257088847,0.0466737250749956,1.5230739145477399,268
277,"{지구인_채식주의샐러드볼,에이치비_우유식빵} => {매일_멸균흰우유200ml}",0.0236456679018881,0.537074148296593,0.0440268219516499,1.7778032700915802,268
278,"{동원_체다치즈3입,동원_통그릴델리햄150g} => {지구인_채식주의샐러드볼}",0.0128815952002823,0.588709677419355,0.0218810658196577,1.7698767861726699,146
279,"{지구인_채식주의샐러드볼,동원_통그릴델리햄150g} => {동원_체다치즈3입}",0.0128815952002823,0.253472222222222,0.0508205399682372,1.75602332925835,146
280,"{동원_통그릴델리햄150g,선명_하루견과요거트} => {지구인_채식주의샐러드볼}",0.0129698253043939,0.650442477876106,0.0199400035292042,1.95546818149809,147
281,"{지구인_채식주의샐러드볼,동원_통그릴델리햄150g} => {선명_하루견과요거트}",0.0129698253043939,0.25520833333333304,0.0508205399682372,1.6305136696730602,147
282,"{크라운_새콤달콤블루소다,동원_통그릴델리햄150g} => {지구인_채식주의샐러드볼}",0.0107640727016058,0.5495495495495499,0.0195870831127581,1.6521471073195202,122
283,"{실속_1500모닝롤6입,동원_통그릴델리햄150g} => {지구인_채식주의샐러드볼}",0.015528498323628001,0.628571428571429,0.0247044291512264,1.88971580143994,176
284,"{지구인_채식주의샐러드볼,동원_통그릴델리햄150g} => {실속_1500모닝롤6입}",0.015528498323628001,0.305555555555556,0.0508205399682372,1.52093397745572,176
285,"{동원_통그릴델리햄150g,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.0208223045703194,0.617801047120419,0.0337038997706017,1.85733609232436,236
286,"{지구인_채식주의샐러드볼,동원_통그릴델리햄150g} => {매일_멸균흰우유200ml}",0.0208223045703194,0.409722222222222,0.0508205399682372,1.3562475661993798,236
287,"{김천_깨끗한계란10입,서울_ABC주스} => {지구인_채식주의샐러드볼}",0.0100582318687136,0.629834254143646,0.0159696488441856,1.89351231736448,114
288,"{동원_체다치즈3입,김천_깨끗한계란10입} => {매일_멸균흰우유200ml}",0.0103229221810482,0.44656488549618295,0.023116287277218997,1.4782028073054099,117
289,"{김천_깨끗한계란10입,매일_멸균흰우유200ml} => {동원_체다치즈3입}",0.0103229221810482,0.263513513513513,0.0391741662255162,1.8255881186810299,117
290,"{동원_체다치즈3입,김천_깨끗한계란10입} => {지구인_채식주의샐러드볼}",0.0147344273866243,0.637404580152672,0.023116287277218997,1.91627148844838,167
291,"{지구인_채식주의샐러드볼,김천_깨끗한계란10입} => {동원_체다치즈3입}",0.0147344273866243,0.29043478260869604,0.0507323098641256,2.01209524821941,167
292,"{김천_깨끗한계란10입,선명_하루견과요거트} => {매일_멸균흰우유200ml}",0.0107640727016058,0.49392712550607304,0.0217928357155461,1.6349795678988999,122
293,"{김천_깨끗한계란10입,매일_멸균흰우유200ml} => {선명_하루견과요거트}",0.0107640727016058,0.27477477477477497,0.0391741662255161,1.75552271550017,122
294,"{김천_깨끗한계란10입,선명_하루견과요거트} => {지구인_채식주의샐러드볼}",0.0134109758249515,0.615384615384615,0.0217928357155461,1.85007141399714,152
295,"{지구인_채식주의샐러드볼,김천_깨끗한계란10입} => {선명_하루견과요거트}",0.0134109758249515,0.264347826086957,0.0507323098641256,1.68890544581148,152
296,"{크라운_새콤달콤블루소다,김천_깨끗한계란10입} => {지구인_채식주의샐러드볼}",0.0126169048879478,0.576612903225806,0.0218810658196577,1.73350945494994,143
297,"{실속_1500모닝롤6입,김천_깨끗한계란10입} => {지구인_채식주의샐러드볼}",0.0143815069701782,0.5948905109489051,0.0241750485265573,1.78845863424268,163
298,"{지구인_채식주의샐러드볼,김천_깨끗한계란10입} => {실속_1500모닝롤6입}",0.0143815069701782,0.283478260869565,0.0507323098641256,1.41104198888698,163
299,"{김천_깨끗한계란10입,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.0225869066525499,0.576576576576577,0.0391741662255162,1.7334002437450702,256
300,"{지구인_채식주의샐러드볼,김천_깨끗한계란10입} => {매일_멸균흰우유200ml}",0.0225869066525499,0.44521739130434795,0.0507323098641256,1.4737423811458799,256
301,"{동원_체다치즈3입,서울_ABC주스} => {매일_멸균흰우유200ml}",0.0108523028057173,0.4712643678160921,0.0230280571731075,1.55996213341927,123
302,"{서울_ABC주스,매일_멸균흰우유200ml} => {동원_체다치즈3입}",0.0108523028057173,0.293556085918854,0.0369684136227281,2.0337192407116698,123
303,"{동원_체다치즈3입,서울_ABC주스} => {지구인_채식주의샐러드볼}",0.0139403564496206,0.60536398467433,0.0230280571731075,1.8199457300527502,158
304,"{지구인_채식주의샐러드볼,서울_ABC주스} => {동원_체다치즈3입}",0.0139403564496206,0.29422718808193704,0.0473795659078878,2.038368551174,158
305,"{선명_하루견과요거트,서울_ABC주스} => {매일_멸균흰우유200ml}",0.0119110640550556,0.45,0.0264690312334569,1.48957359813084,135
306,"{서울_ABC주스,매일_멸균흰우유200ml} => {선명_하루견과요거트}",0.0119110640550556,0.322195704057279,0.0369684136227281,2.0584927338135297,135
307,"{선명_하루견과요거트,서울_ABC주스} => {지구인_채식주의샐러드볼}",0.0162343391565202,0.613333333333333,0.0264690312334569,1.84390450928382,184
308,"{지구인_채식주의샐러드볼,서울_ABC주스} => {선명_하루견과요거트}",0.0162343391565202,0.342644320297952,0.0473795659078878,2.1891379516668503,184
309,"{크라운_새콤달콤블루소다,서울_ABC주스} => {지구인_채식주의샐러드볼}",0.0112052232221634,0.44718309859154903,0.0250573495676725,1.3443960847312,127
310,"{실속_1500모닝롤6입,서울_ABC주스} => {지구인_채식주의샐러드볼}",0.0120875242632786,0.539370078740158,0.0224104464443268,1.6215438918941498,137
311,"{지구인_채식주의샐러드볼,서울_ABC주스} => {실속_1500모닝롤6입}",0.0120875242632786,0.25512104283054,0.0473795659078878,1.26989104059787,137
312,"{서울_ABC주스,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.0208223045703194,0.563245823389022,0.0369684136227281,1.6933231199711298,236
313,"{지구인_채식주의샐러드볼,서울_ABC주스} => {매일_멸균흰우유200ml}",0.0208223045703194,0.439478584729981,0.0473795659078878,1.45474599279486,236
314,"{동원_체다치즈3입,선명_하루견과요거트} => {실속_1500모닝롤6입}",0.0127051349920593,0.32,0.0397035468501853,1.59283267457181,144
315,"{실속_1500모닝롤6입,동원_체다치즈3입} => {선명_하루견과요거트}",0.0127051349920593,0.311688311688312,0.0407623080995236,1.99136151334573,144
316,"{실속_1500모닝롤6입,선명_하루견과요거트} => {동원_체다치즈3입}",0.0127051349920593,0.309677419354839,0.0410269984118581,2.14540578910009,144
317,"{동원_체다치즈3입,선명_하루견과요거트} => {매일_멸균흰우유200ml}",0.0217928357155461,0.548888888888889,0.0397035468501853,1.8169119937694698,247
318,"{동원_체다치즈3입,매일_멸균흰우유200ml} => {선명_하루견과요거트}",0.0217928357155461,0.36163982430453895,0.0602611611081701,2.31049930590059,247
319,"{선명_하루견과요거트,매일_멸균흰우유200ml} => {동원_체다치즈3입}",0.0217928357155461,0.31788931788931796,0.0685547908946532,2.2022967780914,247
320,"{동원_체다치즈3입,선명_하루견과요거트} => {지구인_채식주의샐러드볼}",0.0247926592553379,0.6244444444444439,0.0397035468501853,1.87730857648099,281
321,"{지구인_채식주의샐러드볼,동원_체다치즈3입} => {선명_하루견과요거트}",0.0247926592553379,0.339782345828295,0.0729662961002294,2.17085293552305,281
322,"{지구인_채식주의샐러드볼,선명_하루견과요거트} => {동원_체다치즈3입}",0.0247926592553379,0.30879120879120897,0.0802893947414858,2.13926623498751,281
323,"{크라운_새콤달콤블루소다,동원_체다치즈3입} => {매일_멸균흰우유200ml}",0.0110287630139404,0.36443148688046595,0.0302629257102523,1.2063278248549099,125
324,"{크라운_새콤달콤블루소다,동원_체다치즈3입} => {지구인_채식주의샐러드볼}",0.0157049585318511,0.518950437317784,0.0302629257102523,1.56015497521479,178
325,"{실속_1500모닝롤6입,동원_체다치즈3입} => {매일_멸균흰우유200ml}",0.0174695606140815,0.42857142857142894,0.0407623080995236,1.41864152202937,198
326,"{동원_체다치즈3입,매일_멸균흰우유200ml} => {실속_1500모닝롤6입}",0.0174695606140815,0.289897510980966,0.0602611611081701,1.44299446177351,198
327,"{실속_1500모닝롤6입,동원_체다치즈3입} => {지구인_채식주의샐러드볼}",0.0207340744662079,0.5086580086580089,0.0407623080995236,1.5292121671432,235
328,"{지구인_채식주의샐러드볼,동원_체다치즈3입} => {실속_1500모닝롤6입}",0.0207340744662079,0.28415961305925,0.0729662961002294,1.41443348898267,235
329,"{지구인_채식주의샐러드볼,실속_1500모닝롤6입} => {동원_체다치즈3입}",0.0207340744662079,0.26227678571428603,0.0790541732839245,1.81702022572476,235
330,"{동원_체다치즈3입,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.0342332803952709,0.5680819912152271,0.0602611611081701,1.7078624107250402,388
331,"{지구인_채식주의샐러드볼,동원_체다치즈3입} => {매일_멸균흰우유200ml}",0.0342332803952709,0.469165659008464,0.0729662961002294,1.5530150640192601,388
332,"{지구인_채식주의샐러드볼,매일_멸균흰우유200ml} => {동원_체다치즈3입}",0.0342332803952709,0.252111760883691,0.135786130227634,1.7465982260731998,388
333,"{크라운_새콤달콤블루소다,선명_하루견과요거트} => {실속_1500모닝롤6입}",0.0110287630139404,0.318877551020408,0.034586200811717004,1.58724557016482,125
334,"{실속_1500모닝롤6입,선명_하루견과요거트} => {크라운_새콤달콤블루소다}",0.0110287630139404,0.26881720430107503,0.0410269984118581,1.43310169028617,125
335,"{실속_1500모닝롤6입,크라운_새콤달콤블루소다} => {선명_하루견과요거트}",0.0110287630139404,0.25,0.0441150520557614,1.59723788049605,125
336,"{크라운_새콤달콤블루소다,선명_하루견과요거트} => {매일_멸균흰우유200ml}",0.0144697370742897,0.418367346938776,0.034586200811717004,1.38486434293344,164
337,"{크라운_새콤달콤블루소다,매일_멸균흰우유200ml} => {선명_하루견과요거트}",0.0144697370742897,0.263665594855305,0.0548791247573672,1.68454670354568,164
338,"{크라운_새콤달콤블루소다,선명_하루견과요거트} => {지구인_채식주의샐러드볼}",0.0186165519675313,0.5382653061224489,0.034586200811717004,1.61822254100579,211
339,"{지구인_채식주의샐러드볼,크라운_새콤달콤블루소다} => {선명_하루견과요거트}",0.0186165519675313,0.283602150537634,0.065643197458973,1.81192039131542,211
340,"{실속_1500모닝롤6입,선명_하루견과요거트} => {매일_멸균흰우유200ml}",0.0200282336333157,0.488172043010753,0.0410269984118581,1.6159293035875801,227
341,"{선명_하루견과요거트,매일_멸균흰우유200ml} => {실속_1500모닝롤6입}",0.0200282336333157,0.29214929214929203,0.0685547908946533,1.4542029324638,227
342,"{실속_1500모닝롤6입,매일_멸균흰우유200ml} => {선명_하루견과요거트}",0.0200282336333157,0.28517587939698497,0.0702311628727722,1.82197486870655,227
343,"{실속_1500모닝롤6입,선명_하루견과요거트} => {지구인_채식주의샐러드볼}",0.023116287277218997,0.5634408602150539,0.0410269984118581,1.69390947206298,262
344,"{지구인_채식주의샐러드볼,선명_하루견과요거트} => {실속_1500모닝롤6입}",0.023116287277218997,0.287912087912088,0.0802893947414858,1.4331118157205098,262
345,"{지구인_채식주의샐러드볼,실속_1500모닝롤6입} => {선명_하루견과요거트}",0.023116287277218997,0.29241071428571397,0.0790541732839245,1.86819787808021,262
346,"{선명_하루견과요거트,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.040497617787188994,0.5907335907335911,0.0685547908946532,1.7759614104441699,459
347,"{지구인_채식주의샐러드볼,선명_하루견과요거트} => {매일_멸균흰우유200ml}",0.040497617787188994,0.5043956043956039,0.0802893947414858,1.6696319451576498,459
348,"{지구인_채식주의샐러드볼,매일_멸균흰우유200ml} => {선명_하루견과요거트}",0.040497617787188994,0.29824561403508804,0.135786130227634,1.90547676971459,459
349,"{실속_1500모닝롤6입,크라운_새콤달콤블루소다} => {매일_멸균흰우유200ml}",0.011646373742721,0.264,0.0441150520557614,0.8738831775700929,132
350,"{실속_1500모닝롤6입,크라운_새콤달콤블루소다} => {지구인_채식주의샐러드볼}",0.0183518616551968,0.41600000000000004,0.0441150520557614,1.25064827586207,208
351,"{지구인_채식주의샐러드볼,크라운_새콤달콤블루소다} => {실속_1500모닝롤6입}",0.0183518616551968,0.279569892473118,0.065643197458973,1.39158768611784,208
352,"{크라운_새콤달콤블루소다,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.0270866419622375,0.4935691318327971,0.0548791247573672,1.4838494801572701,307
353,"{지구인_채식주의샐러드볼,크라운_새콤달콤블루소다} => {매일_멸균흰우유200ml}",0.0270866419622375,0.412634408602151,0.065643197458973,1.3658873794091002,307
354,"{실속_1500모닝롤6입,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.0357331921651668,0.5087939698492461,0.0702311628727722,1.5296209162523502,405
355,"{지구인_채식주의샐러드볼,실속_1500모닝롤6입} => {매일_멸균흰우유200ml}",0.0357331921651668,0.45200892857142894,0.0790541732839245,1.49622348026535,405
356,"{지구인_채식주의샐러드볼,매일_멸균흰우유200ml} => {실속_1500모닝롤6입}",0.0357331921651668,0.263157894736842,0.135786130227634,1.30989529158866,405
357,"{돌_후룻바틀파인애플666g,선명_하루견과요거트,매일_멸균흰우유200ml} => {지구인_채식주의샐러드볼}",0.0104993823892712,0.68,0.0154402682195165,2.04432891246684,119
358,"{지구인_채식주의샐러드볼,돌_후룻바틀파인애플666g,선명_하루견과요거트} => {매일_멸균흰우유200ml}",0.0104993823892712,0.691860465116279,0.0151755779071819,2.29017129428385,119
359,"{지구인_채식주의샐러드볼,돌_후룻바틀파인애플666g,매일_멸균흰우유200ml} => {선명_하루견과요거트}",0.0104993823892712,0.43272727272727296,0.0242632786306688,2.76467356769499,119
360,"{지구인_채식주의샐러드볼,선명_하루견과요거트,매일_멸균흰우유200ml} => {돌_후룻바틀파인애플666g}",0.0104993823892712,0.25925925925925897,0.040497617787188994,2.84732988802756,119
