rules,support,confidence,coverage,lift,count
{13319,13473} => {12100},0.0108523028057173,0.293556085918854,0.0369684136227281,2.03371924071167,123
{12100,13319} => {10888},0.0139403564496206,0.60536398467433,0.0230280571731075,1.81994573005275,158
{10888,13319} => {12100},0.0139403564496206,0.294227188081937,0.0473795659078878,2.038368551174,158
{13212,13319} => {13473},0.0119110640550556,0.45,0.0264690312334569,1.48957359813084,135
{13319,13473} => {13212},0.0119110640550556,0.322195704057279,0.0369684136227281,2.05849273381353,135
{13212,13319} => {10888},0.0162343391565202,0.613333333333333,0.0264690312334569,1.84390450928382,184
{10888,13319} => {13212},0.0162343391565202,0.342644320297952,0.0473795659078878,2.18913795166685,184
{11745,13319} => {10888},0.0112052232221634,0.447183098591549,0.0250573495676725,1.3443960847312,127
{11593,13319} => {10888},0.0120875242632786,0.539370078740158,0.0224104464443268,1.62154389189415,137
{10888,13319} => {11593},0.0120875242632786,0.25512104283054,0.0473795659078878,1.26989104059787,137
{13319,13473} => {10888},0.0208223045703194,0.563245823389022,0.0369684136227281,1.69332311997113,236
{10888,13319} => {13473},0.0208223045703194,0.439478584729981,0.0473795659078878,1.45474599279486,236
{12100,13212} => {11593},0.0127051349920593,0.32,0.0397035468501853,1.59283267457181,144
{11593,12100} => {13212},0.0127051349920593,0.311688311688312,0.0407623080995236,1.99136151334573,144
{11593,13212} => {12100},0.0127051349920593,0.309677419354839,0.0410269984118581,2.14540578910009,144
{12100,13212} => {13473},0.0217928357155461,0.548888888888889,0.0397035468501853,1.81691199376947,247
{12100,13473} => {13212},0.0217928357155461,0.361639824304539,0.0602611611081701,2.31049930590059,247
{13212,13473} => {12100},0.0217928357155461,0.317889317889318,0.0685547908946532,2.2022967780914,247
{12100,13212} => {10888},0.0247926592553379,0.624444444444444,0.0397035468501853,1.87730857648099,281
{10888,12100} => {13212},0.0247926592553379,0.339782345828295,0.0729662961002294,2.17085293552305,281
{10888,13212} => {12100},0.0247926592553379,0.308791208791209,0.0802893947414858,2.13926623498751,281
{11745,12100} => {13473},0.0110287630139404,0.364431486880466,0.0302629257102523,1.20632782485491,125
{11745,12100} => {10888},0.0157049585318511,0.518950437317784,0.0302629257102523,1.56015497521479,178
{11593,12100} => {13473},0.0174695606140815,0.428571428571429,0.0407623080995236,1.41864152202937,198
{12100,13473} => {11593},0.0174695606140815,0.289897510980966,0.0602611611081701,1.44299446177351,198
{11593,12100} => {10888},0.0207340744662079,0.508658008658009,0.0407623080995236,1.5292121671432,235
{10888,12100} => {11593},0.0207340744662079,0.28415961305925,0.0729662961002294,1.41443348898267,235
{10888,11593} => {12100},0.0207340744662079,0.262276785714286,0.0790541732839245,1.81702022572476,235
{12100,13473} => {10888},0.0342332803952709,0.568081991215227,0.0602611611081701,1.70786241072504,388
{10888,12100} => {13473},0.0342332803952709,0.469165659008464,0.0729662961002294,1.55301506401926,388
{10888,13473} => {12100},0.0342332803952709,0.252111760883691,0.135786130227634,1.7465982260732,388
{11745,13212} => {11593},0.0110287630139404,0.318877551020408,0.034586200811717,1.58724557016482,125
{11593,13212} => {11745},0.0110287630139404,0.268817204301075,0.0410269984118581,1.43310169028617,125
{11593,11745} => {13212},0.0110287630139404,0.25,0.0441150520557614,1.59723788049605,125
{11745,13212} => {13473},0.0144697370742897,0.418367346938776,0.034586200811717,1.38486434293344,164
{11745,13473} => {13212},0.0144697370742897,0.263665594855305,0.0548791247573672,1.68454670354568,164
{11745,13212} => {10888},0.0186165519675313,0.538265306122449,0.034586200811717,1.61822254100579,211
{10888,11745} => {13212},0.0186165519675313,0.283602150537634,0.065643197458973,1.81192039131542,211
{11593,13212} => {13473},0.0200282336333157,0.488172043010753,0.0410269984118581,1.61592930358758,227
{13212,13473} => {11593},0.0200282336333157,0.292149292149292,0.0685547908946533,1.4542029324638,227
{11593,13473} => {13212},0.0200282336333157,0.285175879396985,0.0702311628727722,1.82197486870655,227
{11593,13212} => {10888},0.023116287277219,0.563440860215054,0.0410269984118581,1.69390947206298,262
{10888,13212} => {11593},0.023116287277219,0.287912087912088,0.0802893947414858,1.43311181572051,262
{10888,11593} => {13212},0.023116287277219,0.292410714285714,0.0790541732839245,1.86819787808021,262
{13212,13473} => {10888},0.040497617787189,0.590733590733591,0.0685547908946532,1.77596141044417,459
{10888,13212} => {13473},0.040497617787189,0.504395604395604,0.0802893947414858,1.66963194515765,459
{10888,13473} => {13212},0.040497617787189,0.298245614035088,0.135786130227634,1.90547676971459,459
{11593,11745} => {13473},0.011646373742721,0.264,0.0441150520557614,0.873883177570093,132
{11593,11745} => {10888},0.0183518616551968,0.416,0.0441150520557614,1.25064827586207,208
{10888,11745} => {11593},0.0183518616551968,0.279569892473118,0.065643197458973,1.39158768611784,208
{11745,13473} => {10888},0.0270866419622375,0.493569131832797,0.0548791247573672,1.48384948015727,307
{10888,11745} => {13473},0.0270866419622375,0.412634408602151,0.065643197458973,1.3658873794091,307
{11593,13473} => {10888},0.0357331921651668,0.508793969849246,0.0702311628727722,1.52962091625235,405
{10888,11593} => {13473},0.0357331921651668,0.452008928571429,0.0790541732839245,1.49622348026535,405
{10888,13473} => {11593},0.0357331921651668,0.263157894736842,0.135786130227634,1.30989529158866,405
{11496,13212,13473} => {10888},0.0104993823892712,0.68,0.0154402682195165,2.04432891246684,119
{10888,11496,13212} => {13473},0.0104993823892712,0.691860465116279,0.0151755779071819,2.29017129428385,119
{10888,11496,13473} => {13212},0.0104993823892712,0.432727272727273,0.0242632786306688,2.76467356769499,119
{10888,13212,13473} => {11496},0.0104993823892712,0.259259259259259,0.040497617787189,2.84732988802756,119
{12100,13212,13473} => {10888},0.0139403564496206,0.639676113360324,0.0217928357155461,1.92310054876019,158
{10888,12100,13212} => {13473},0.0139403564496206,0.562277580071174,0.0247926592553379,1.86123075132205,158
{10888,12100,13473} => {13212},0.0139403564496206,0.407216494845361,0.0342332803952709,2.60168644451935,158
{10888,13212,13473} => {12100},0.0139403564496206,0.344226579520697,0.040497617787189,2.38475797817089,158
{11593,12100,13473} => {10888},0.0103229221810482,0.590909090909091,0.0174695606140815,1.77648902821317,117
{10888,11593,12100} => {13473},0.0103229221810482,0.497872340425532,0.0207340744662079,1.64803887452774,117
{10888,12100,13473} => {11593},0.0103229221810482,0.301546391752577,0.0342332803952709,1.50097795525855,117
{10888,11593,13473} => {12100},0.0103229221810482,0.288888888888889,0.0357331921651668,2.00138549307253,117
{11593,13212,13473} => {10888},0.0122639844715017,0.612334801762115,0.0200282336333157,1.84090255787051,139
{10888,11593,13212} => {13473},0.0122639844715017,0.530534351145038,0.023116287277219,1.75615547192695,139
{10888,13212,13473} => {11593},0.0122639844715017,0.302832244008715,0.040497617787189,1.50737841615932,139
{10888,11593,13473} => {13212},0.0122639844715017,0.34320987654321,0.0357331921651668,2.19275126310076,139
